"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_983",2827.1439917306,-0.420692496621436,0.11394096673763,-3.69219700926497,0.000222325133643526,0.000670301040048791,0.000158944168165268
"CENPK1137D_1322",1247.70633949613,0.679306688908722,0.184026905327987,3.6913444134596,0.000223071834317566,0.00067217991271107,0.000159416051441938
"CENPK1137D_4849",3528.67438781129,-1.14768036573336,0.311088673490246,-3.68923867544585,0.000224926132752151,0.000677392371022249,0.000160586305699696
"CENPK1137D_3616",4414.52015201249,2.25046861623115,0.610434069075325,3.68666942138424,0.000227208197145387,0.000683886619947565,0.000162023432259766
"CENPK1137D_4280",5309.09191394224,0.66254437717966,0.179729350453989,3.68634491531905,0.00022749797095658,0.000684380297371868,0.000162205673295652
"CENPK1137D_3518",3329.66521365919,0.264269615702096,0.0717161284145118,3.68493979728862,0.000228756704988046,0.000687786734002734,0.000162996665259549
"CENPK1137D_4830",1802.45121741331,-1.01273084413425,0.274870470112185,-3.68439302963655,0.000229248275178598,0.00068888410465043,0.00016330528897641
"CENPK1137D_1330",1415.25980382622,-0.827996549846712,0.224760865687468,-3.68389998549859,0.000229692395272864,0.000689493263234188,0.000163583986728888
"CENPK1137D_971",3448.40470631803,-0.462490380195922,0.125544138577501,-3.6838866826938,0.000229704389239909,0.000689493263234188,0.000163591511498228
"CENPK1137D_16",11222.4106259398,0.74045771177194,0.201170259821804,3.68075138158013,0.000232547667097435,0.000697643001292305,0.000165372689299497
"CENPK1137D_3945",6134.30974550771,-0.731411943422459,0.19879345335727,-3.67925568508521,0.000233915659238057,0.000701360340260884,0.000166227804199632
"CENPK1137D_4435",1121.29140740794,1.13025125830455,0.307250168921445,3.67860256113812,0.000234515384303376,0.00070277132234525,0.000166602303433807
"CENPK1137D_2266",3450.24234130043,-0.44419610304993,0.12082549789015,-3.67634407311755,0.00023660035992079,0.000708629146223961,0.000167902464063209
"CENPK1137D_148",38193.940001463,1.42755836211176,0.38838428198878,3.67563371720848,0.000237259728801096,0.000710213115586118,0.000168313054267698
"CENPK1137D_5069",448.643518157461,-0.66851432706601,0.181924156317709,-3.67468697174293,0.00023814120049664,0.000712459820287365,0.000168861511761776
"CENPK1137D_3313",4941.35361708675,-2.51936876714327,0.685781666621574,-3.67371845846311,0.000239046118027596,0.000714774161706691,0.000169424038497526
"CENPK1137D_4408",782.872852295882,-0.315736362352266,0.0859526054694443,-3.67337744595199,0.000239365505775211,0.000715336124343053,0.000169622455124719
"CENPK1137D_2544",9615.88399591815,0.481677745787735,0.1311328404331,3.67320454736487,0.00023952759319043,0.0007154276411319,0.000169723125397091
"CENPK1137D_4987",24780.7856974588,-1.30186627225785,0.354522836944799,-3.67216477075792,0.000240504527442962,0.000717951529536259,0.000170329529589646
"CENPK1137D_376",1808.46711250136,-0.291747222178663,0.079452801012462,-3.67195641262418,0.000240700741825577,0.000718143331696705,0.00017045125044334
"CENPK1137D_1369",5145.79237281981,0.535921019996248,0.146009718863953,3.67044758503783,0.000242126118295409,0.000722000183980064,0.000171334738805572
"CENPK1137D_1257",1073.42974418973,-2.14573202248121,0.584714910941377,-3.66970635147072,0.000242829252317163,0.000723304552955651,0.000171770083364674
"CENPK1137D_1450",2775.82840450104,-1.87446626321524,0.510833572756647,-3.66942652790013,0.000243095190620339,0.000723304552955651,0.000171934656587396
"CENPK1137D_1527",16559.3623413089,-3.40935802896423,0.929095620285193,-3.66954482889253,0.000242982726580861,0.000723304552955651,0.000171865064856234
"CENPK1137D_3344",18489.529648564,-0.497563709790135,0.135595891723875,-3.66946006596841,0.000243063302356653,0.000723304552955651,0.000171914925236604
"CENPK1137D_3461",1698.96367389692,-1.39676169085545,0.381158355555631,-3.66451809463635,0.000247804721279201,0.000736763798173693,0.00017484165447346
"CENPK1137D_582",5744.59116488723,-0.877686236466857,0.239515040711968,-3.66443056710718,0.000247889473439183,0.000736763798173693,0.000174893839658974
"CENPK1137D_2534",153.665635982739,-1.15996671635049,0.31656685422178,-3.66420773647338,0.000248105361173099,0.000737002934227076,0.000175026749571402
"CENPK1137D_1021",2247.40653760539,-0.420981424708546,0.114925120877794,-3.66309316442832,0.000249187855318999,0.00073981468011238,0.000175692736134641
"CENPK1137D_4877",34036.0464128172,-1.18066750080055,0.322335712494471,-3.6628504228206,0.000249424197414169,0.000740112585784029,0.000175838043280368
"CENPK1137D_3727",3580.1748634839,0.276556440547141,0.075530626126953,3.66151394114356,0.000250729214626079,0.000743579501904699,0.00017663975588538
"CENPK1137D_2763",11500.9959697797,1.74069678914852,0.475504745314937,3.66073484292069,0.000251492922581978,0.000745438172489719,0.000177108427864141
"CENPK1137D_2920",2162.05592042289,0.703766970656544,0.192262275004564,3.66045273644993,0.000251769993938142,0.000745853188356759,0.000177278370194541
"CENPK1137D_2798",1688.28205661142,-0.572303223613929,0.156353731175462,-3.66031062585697,0.00025190967650785,0.000745860968202241,0.000177364026509031
"CENPK1137D_901",4882.47638489566,-0.527207552537531,0.144088620652859,-3.658911787404,0.000253288499265164,0.000749535624252867,0.000178208892308306
"CENPK1137D_219",1790.28604571086,-0.495570082952145,0.135499332140316,-3.65736181222618,0.000254824560743979,0.000753671336722139,0.000179148701256468
"CENPK1137D_2728",1631.72033399198,-0.570229491227424,0.155946481765721,-3.6565716954364,0.000255610942287193,0.00075558650077507,0.000179629261714751
"CENPK1137D_3762",2103.06423991903,0.486856516844964,0.133170123368796,3.65589896989644,0.000256282280589537,0.000757159701937165,0.000180039213038777
"CENPK1137D_2984",2788.27949241567,-0.505874205858125,0.138441831088153,-3.65405601675413,0.000258129912352105,0.000761934469494633,0.000181166013555537
"CENPK1137D_692",864.648094643489,0.306892596696771,0.083987943285173,3.65400776221828,0.000258178456771059,0.000761934469494633,0.000181195590276412
"CENPK1137D_1538",9991.96839765528,0.938710437454318,0.256911658131487,3.65382577140149,0.000258361617909369,0.000762061747784707,0.000181307171891545
